Node,Max_RRC
MD4G01X,732
MD4G7X,277
MD52G01X,421
MD52G7X,115
MD53G01X,285
MD53G7X,155
MD5G01X,1104
MD5G7X,430
MD6G01X,197
MD6G02X,426
MD6G7X,312
MD71G01X,627
MD71G7X,270
MD72G01X,376
MD72G7X,110
MD80G01X,709
MD80GX,311
MD8G09XMA,46
MD8GX,947
MD9G01X,196
MD9G7X,203
MDAG01X,1511
MDAGX,767
MDC00X,124
MDC02XMA,224
MDCG01X,515
MDCG7X,230
MDE01X,227
MDEX,229
MDG01X,1746
MDGX,772
MDH01X,540
MDH7X,224
MDMG01X,842
MDMGX,400
MDND01XMA,98
MDNDX,111
MDX,1116
MDYY01X,634
MDYYX,237
ME01X,224
ME035F,89
ME037F,204
ME038F,481
ME0X,198
ME1G01X,541
ME1G7X,389
ME2G7X,330
ME3G01X,654
ME3G7X,306
ME3L01X,691
ME3L7X,243
ME510F,225
ME518F,142
ME525F,161
ME526F,357
ME527F,554
ME531F,530
ME533F,291
ME534F,326
ME535F,104
ME538F,361
ME541F,130
ME542F,196
ME548F,416
ME550F,193
ME551F,470
ME559F,350
ME562F,197
ME563F,594
ME564F,706
ME565F,262
ME568F,378
ME572F,210
ME573F,259
ME589F,632
ME592F,207
ME594F,138
ME974F,57
ME975F,136
MEEL01X,671
MEEL7X,346
MEF01X,525
MEFX,356
MEST01XMA,100
MF01X,619
MF31G01X,235
MF31G7X,213
MF3L01X,616
MF3LX,283
MF7G01X,639
MF7G7X,430
MF7X,262
MF8G01X,480
MF8G7X,355
MF9G01X,687
MF9G7X,355
MFL01X,744
MFLX,481
MFM01X,774
MFMX,384
MFR1G7X,232
MFRG01X,190
MFRG7X,205
MFZZ01X,568
MFZZX,433
MG01X,1088
MG11G01X,240
MG11G02X,314
MG11G03X,483
MG11GX,243
MG12G00X,312
MG12G02XMA,120
MG2L01X,592
MG2LX,340
MG3G01X,322
MG3G7X,388
MG4F01X,604
MG4FX,482
MG51G7X,237
MG5G01X,553
MG5G7X,245
MG7G01X,904
MG7G7X,432
MGCMX,298
MGE00X,22
MGE01X,156
MGF01X,330
MGF7X,165
MGGL7X,298
MGH01X,565
MGH7X,245
MGK01X,921
MGK7X,428
MGL01X,680
MGL7X,518
MGX,411
MH01X,111
MH1F00X,410
MH1F02XMA,431
MH1G01X,946
MH1G7X,398
MH1L00X,294
MH1L02XMA,273
MH3G00X,249
MH4G00XMA,698
MH4G01XMA,1371
MH5G00XMA,549
MH5G01XMA,811
MH5L01X,525
MH5LX,239
MH7F01X,442
MH7F09XMA,43
MH7FX,452
MH7X,92
MH91G01X,735
MH91G7X,339
MHDG01X,94
MHDGX,150
MHHL01X,678
MHHL7X,421
MHI00X,326
MHIR01X,615
MHIRX,190
MHIX,193
MHJ01X,658
MHJ7X,706
MHK01X,553
MHKX,347
MHMF00X,91
MHMF02XMA,178
MHMWX,217
MHNG01X,753
MHNG7X,452
MHUBX,129
MI03G01XSC,586
MI03G02XSC,254
MI09NL00,74
MI0ANL1,201
MI0BNL10,219
MI0BNL11,509
MI0BNL12,380
MI0BNL13,263
MI0BNL14,224
MI0BNL15,260
MI0BNL5,428
MI0BNL6,357
MI0BNL7,350
MI0BNL8,293
MI0BNL9,345
MI0DNL1,311
MI0DNL2,210
MI0ENL1,419
MI0ENL2,549
MI0ENL3,485
MI0ENL4,629
MI0ENL8,514
MI0GNL1,301
MI0GNL2,142
MI0GNL3,246
MI0JNL1,133
MI0K01XIB,68
MI0KNL1,515
MI0KNL2,266
MI0KNL3,63
MI0LNL1,426
MI0M00XIB,1347
MI0NNL1,269
MI0NNL2,111
MI0PNL1,405
MI0QNL00,821
MI0RNL1,316
MI0RNL2,294
MI0SNL1,129
MI0SNL2,65
MI0U01XIB,122
MI0VNL1,219
MI0WNL1,293
MI14GX,134
MI1FNL1,89
MI1GNL1,379
MI1HNL00,94
MI1KNL01,113
MI1ONL00,119
MI1PNL1,136
MI1T01XIB,104
MI1V01XIB,13
MI1V02XIB,12
MI1V03XIB,6
MI1V04XIB,5
MI2200XIB,2077
MI2201XIB,2412
MI2202XIB,316
MI2203XIB,3408
MI23NL1,2037
MI2400XIB,1781
MI2401XIB,2808
MI2403XIB,4599
MI25NL1,2939
MI26NL1,2232
MI2ANL1,17
MI2BNL1,10
MI2C01XMA,170
MI2DNL1,40
MI2ENL00,109
MI2GN00,172
MI2JNL1,9
MI2KNL1,6
MI2LNL1,22
MI2MNL1,19
MI2TNL1,14
MI3S01XIB,99
MI3T01XIB,39
MIB03GX,34
MIB05GNL1,93
MILC00X,152
MILC02XMA,229
MIS00X,148
MIS02XMA,206
MISC00X,297
MJ1G01X,527
MJ1G7X,380
MJ32G7X,199
MJ3G01X,373
MJ3G7X,325
MJ40G01X,669
MJ40G7X,595
MJ41G01X,587
MJ41G7X,212
MJ4G00X,436
MJ51G7X,338
MJ6G01X,583
MJ6G7X,414
MJCG00X,189
MJCG01X,524
MJJG7X,100
MJKGX,702
MJNB00X,186
MJNB02XMA,163
MJR01X,437
MJRX,381
MK01X,678
MK1L01X,749
MK1L7X,379
MK2G01X,885
MK2G7X,413
MK4L01X,1037
MK4L7X,662
MK5G01X,851
MK5GX,381
MK5L7X,394
MK6L01X,1051
MK6LX,748
MK7G7X,140
MK7X,494
MK8G01XMA,684
MK8GX,322
MK9G01X,979
MK9G7X,336
MKC1D09XMA,31
MKC1D7X,448
MKCD7X,316
MKCG01X,449
MKCGX,187
MKIL01X,216
MKILX,203
MKJ01X,469
MKJX,344
MKL01X,474
MKL01XSC,96
MKL02XSC,67
MKL7X,265
MKO01X,167
MKO7X,80
ML01X,344
ML10G09XMA,8
ML10GX,427
ML11G09XMA,30
ML11G7X,714
ML12G00X,775
ML1G01X,1258
ML1G7X,238
ML21G01X,642
ML21GX,249
ML22G01X,969
ML22G7X,247
ML23G7X,746
ML24G00X,248
ML24G02XMA,259
ML2G01X,460
ML2G1X,337
ML30G01X,663
ML30G7X,267
ML3G01X,412
ML3G7X,124
ML41G09XMA,59
ML41G7X,504
ML43G00XMA,174
ML43G50XMA,120
ML4G01X,598
ML4G7X,194
ML50G01X,941
ML50G7X,171
ML51G09XMA,17
ML54G01X,2227
ML54G01XSC,152
ML54G02XSC,217
ML54G03XSC,83
ML54G7X,1040
ML55G01X,1376
ML55G7X,267
ML57G01X,953
ML57G7X,463
ML58G00X,452
ML58G01XMA,338
ML58L01X,532
ML58L7X,348
ML5BG00XMA,340
ML5BG01XMA,998
ML60G01X,626
ML60G7X,331
ML61G00XMA,173
ML61G01XMA,475
ML6G01X,722
ML6GX,223
ML7G01X,479
ML7G7X,159
ML81G01X,1030
ML81GX,416
ML82G01X,716
ML82G7X,177
ML83G01X,601
ML83G7X,282
ML84G01X,1076
ML84G04X,92
ML84G50XIB,54
ML84G7X,295
ML85G01X,996
ML85G7X,276
ML86G7X,220
ML87G01X,992
ML87G7X,197
ML88G01X,761
ML88G7X,347
ML89G01X,439
ML89G7X,128
ML8AG00X,759
ML8AG02XMA,125
ML8G01X,300
ML8G7X,125
ML9G01X,517
ML9G7X,413
MLAG01X,359
MLAGX,107
MLBG00XMA,230
MLBG01XMA,896
MLD0G01X,247
MLD0G7X,103
MLDG01X,408
MLDG7X,206
MLK0G01X,664
MLK0G7X,208
MLK1G01X,295
MLK1G7X,160
MLN01X,280
MLN7X,183
MLO01XMA,242
MLOX,263
MLSP00X,369
MLU0G01X,859
MLU0G7X,434
MLX,147
MM20G01X,410
MM20G7X,175
MM21G00X,22
MM21G01X,257
MM2G01X,363
MM2G7X,142
MM30G7X,72
MM3G01X,814
MM3G7X,354
MM4F01X,354
MM4F7X,168
MM5F01X,533
MM5F7X,223
MM5G01X,611
MM5G7X,317
MM60G01X,469
MM60G7X,134
MM61G01X,428
MM61G7X,184
MM62G00XMA,236
MM62G01XMA,486
MM6G01X,875
MM6G7X,295
MM6K01X,343
MM6K7X,304
MM7G01X,608
MM7G7X,432
MM81F01X,194
MM81F7X,121
MM8G01X,861
MM8G7X,226
MMAC01X,78
MMACX,138
MMAN50XMA,131
MMCA01XMA,78
MMES00X,119
MML1G01X,904
MML1G7X,499
MML1G8X,97
MML2G01X,671
MML2GX,360
MML3G01X,537
MML3G7X,502
MML4G50XMA,714
MMLS00X,32
MMLS02XMA,109
MMN01X,648
MMNG01X,1062
MMNGX,358
MMNX,333
MMTC01X,1298
MMTC50XSC,160
MMTCX,452
MN15G01X,770
MN15GX,315
MN1G00X,665
MN21G01X,952
MN21G7X,461
MN3G01X,835
MN3G7X,484
MN4G01X,989
MN4G7X,281
MN5G01X,644
MN5G7X,376
MN7G01X,1085
MN7GX,492
MN91G01X,286
MN91G7X,163
MN9G01X,305
MN9G7X,122
MNAMX,174
MNAN01X,252
MNANX,292
MNBB01X,207
MNBBX,220
MNBN00X,207
MNBN02XMA,178
MNBRX,157
MNCO01X,178
MNCO09XMA,44
MNCOX,213
MNDL50XMA,120
MNDM01X,70
MNDMX,184
MNDP01X,34
MNDP09XMA,43
MNDPX,159
MNEP00X,63
MNEST00XMA,141
MNEST01XMA,220
MNGR00X,123
MNIV01X,164
MNKG00X,802
MNKG02XMA,284
MNLB01X,84
MNLBX,292
MNLI50XMA,60
MNLM00X,41
MNLS01X,46
MNLSX,59
MNML50XMA,85
MNMM50XMA,67
MNN00X,116
MNRJ00XMA,302
MNRJ01XMA,116
MNSW01X,90
MNSWX,175
MNYY09XMA,25
MNYYX,277
MO00XMA,648
MO01K01X,373
MO01KX,205
MO01P01X,119
MO01P01XMA,43
MO01XMA,664
MO0K01X,137
MO1L01X,320
MO2L01X,306
MOCS00X,100
MOCS02XMA,227
MOD01X,51
MODX,124
MOJ01X,212
MOJ02XMA,612
MOJD01X,713
MOJD02XMA,829
MOJI01XMA,47
MOJJ01XMA,60
MOJK01XMA,276
MOJL01X,214
MOJL02XMA,196
MOJN01XMA,202
MOJO01XMA,285
MOK01X,225
MOKX,216
MOL01X,803
MOLG00X,69
MOLG01X,78
MOLS00X,115
MONA09XMA,13
MONAX,368
MOP01X,207
MOP02XMA,325
MOPA01XMA,99
MOPF01XMA,85
MOPFM01XMA,89
MOPJ01X,260
MOPJ02XMA,326
MOPK00X,239
MOPK02XMA,376
MOPL01XMA,65
MOPQ01XMA,103
MOQD00X,88
MOQD02XMA,149
MOR01X,136
MORF00X,133
MORF02XMA,219
MORX,337
MOSC00X,115
MOSC02XMA,317
MOTX00X,303
MOTX02XMA,272
MPLS00X,22
MPLS02XMA,69
MPOGNL01,60
MQ1G00XMA,94
MQ1G01XMA,272
MQ2G01X,149
MQ2G7X,147
MQ31G01X,128
MQ31G7X,107
MQ5G01X,211
MQ5G7X,178
MQ5L01X,668
MQ5LX,404
MQ6G01X,159
MQ6G7X,142
MQ7G01X,854
MQ7GX,474
MQAF01X,194
MQAFX,193
MQAVX,222
MQB01X,174
MQBF50XMA,77
MQBR00X,158
MQBX,233
MQC01XMA,35
MQCC00X,340
MQCC02XMA,268
MQCD00X,616
MQCD02XMA,999
MQCN00X,347
MQDD01X,644
MQDF01X,330
MQDH01X,343
MQDHX,320
MQDN01X,780
MQDNX,171
MQE01X,120
MQEC50XMA,115
MQET00X,321
MQET02XMA,564
MQEX,229
MQF00X,239
MQF02XMA,313
MQGA01X,240
MQGAX,343
MQGB00XMA,59
MQGB01XMA,71
MQHN01X,516
MQHN7X,279
MQIN01X,98
MQINX,394
MQJ00X,152
MQJ02XMA,442
MQKY09XMA,13
MQKYX,111
MQL00XMA,230
MQL01XMA,208
MQLL01X,1085
MQLL7X,485
MQLV00X,66
MQLV02XMA,161
MQN01X,372
MQN7X,220
MQP01X,65
MQPX,35
MQQ01X,168
MQQL01X,877
MQQLX,515
MQQX,244
MQRB50XMA,135
MQRR00X,174
MQSE00X,160
MQSE02XMA,148
MQSG01X,64
MQSG7X,482
MQSH00X,304
MQSH02XMA,571
MQSL00X,259
MQSL02XMA,322
MQSN00XMA,142
MQSN01XMA,151
MQX01X,330
MQXI00X,220
MQXX,283
MR01X,718
MR02XMA,361
MR7G01X,457
MR7G7X,291
MRAW01X,304
MRAWX,167
MRDC00XMA,175
MRDC01XMA,145
MRGR50XMA,57
MRGT00X,91
MRGT02XMA,127
MRPI00X,237
MRPI02XMA,293
MS2G01X,420
MS2G7X,411
MS2L01X,698
MS2L7X,249
MS4G01X,522
MS4G7X,160
MS7G01X,265
MS7G7X,232
MS7L01X,475
MS7LX,256
MSACRX,273
MSAGX,296
MSAL00X,206
MSAL02XMA,303
MSAR00X,73
MSAR01X,195
MSAW00X,79
MSAW02XMA,134
MSB01X,211
MSBG00X,188
MSBG02XMA,337
MSBL00X,152
MSBL02XMA,280
MSBS00X,261
MSBS02XMA,211
MSBX,158
MSC01X,133
MSCA00XMA,225
MSCA01XMA,111
MSCAR00X,72
MSCAR02XMA,171
MSCP01X,384
MSCPX,177
MSCS00X,199
MSCS02XMA,248
MSCW01X,610
MSCWX,489
MSCX,112
MSF01X,82
MSFL01X,829
MSFLX,295
MSFX,220
MSG01X,459
MSGTX,151
MSGX,1375
MSHC00X,129
MSHC02XMA,158
MSHI01X,631
MSHIX,578
MSHJ00X,571
MSHJ02XMA,303
MSHM00XMA,350
MSHM01XMA,502
MSHZ00X,62
MSHZ02XMA,116
MSI00X,266
MSI02XMA,298
MSJDM00X,144
MSJDM02XMA,124
MSJDX,294
MSJL01X,231
MSJL7X,107
MSJV00X,546
MSJV01X,832
MSM01X,63
MSMKX,314
MSMX,183
MSOM00X,148
MSOM02XMA,297
MSOW01X,320
MSOWX,519
MSPBX,360
MSPI01X,407
MSPI7X,195
MSPL00X,242
MSPL02XMA,127
MSQB00X,831
MSQB02XMA,567
MSQB09XMA,44
MSSBX,358
MSSC00X,38
MSSC01X,307
MSSL7X,266
MSSP00X,103
MSSP02XMA,84
MSTA00X,168
MSTAH00X,76
MSTAH02XMA,96
MSTC00X,184
MSTC02XMA,359
MSTF00X,528
MSTF02XMA,644
MSUT00XMA,228
MSUT01XMA,285
MSVB00X,89
MSVMX,243
MSZF00X,86
MSZF02XMA,188
MT005F,245
MT008F,1018
MT009F,322
MT014F,599
MT016F,407
MT028F,254
MT02Q01XMA,190
MT03G01X,581
MT045F,570
MT048F,472
MT049F,701
MT04G01X,747
MT04LX,905
MT057F,438
MT058F,579
MT05R01X,499
MT060F,326
MT065F,668
MT069F,208
MT06R01X,451
MT078F,289
MT07R01X,527
MT081F,896
MT082F,153
MT087F,644
MT088F,660
MT089F,582
MT091F,235
MT099F,841
MT09G01X,604
MT100F,631
MT102F,440
MT109F,553
MT110F,245
MT111F,420
MT112F,668
MT114F,406
MT115F,947
MT116F,589
MT119F,533
MT125F,182
MT127F,418
MT128F,131
MT129F,269
MT12Q01X,306
MT133F,257
MT135F,421
MT136F,225
MT139F,212
MT140F,508
MT143F,278
MT143G,104
MT144F,195
MT146F,241
MT147F,207
MT150F,608
MT154F,220
MT167F,225
MT168F,282
MT172F,279
MT172G,113
MT179F,303
MT181F,619
MT182F,488
MT186F,421
MT189F,588
MT191F,316
MT192F,471
MT193F,158
MT195F,309
MT196F,364
MT198F,242
MT199F,133
MT1QX,128
MT1Y01X,614
MT201F,103
MT202F,235
MT227F,188
MT230F,2782
MT231F,573
MT23G01X,455
MT249F,404
MT251F,491
MT261F,257
MT294F,679
MT2Q01X,120
MT2Z7X,350
MT316F,281
MT318F,251
MT31Z01X,1494
MT328F,170
MT332F,141
MT334F,209
MT338F,226
MT339F,82
MT343F,78
MT344F,261
MT346F,170
MT347F,490
MT348F,228
MT349F,583
MT352F,170
MT355F,346
MT361F,496
MT374F,343
MT389F,549
MT390F,376
MT391F,313
MT392F,225
MT393F,199
MT397F,419
MT3Q01XMA,82
MT3ZX,320
MT411F,426
MT420F,250
MT422F,602
MT431F,732
MT432F,377
MT436F,262
MT439F,1615
MT443F,174
MT445F,335
MT44G01X,181
MT44GX,588
MT458F,139
MT459F,679
MT45G01X,125
MT45GX,711
MT461F,145
MT46G01X,675
MT47G7X,458
MT481F,251
MT482F,170
MT48G01X,730
MT4Q01XMA,86
MT503F,526
MT504F,2073
MT50G01XMA,134
MT510F,641
MT516F,337
MT519F,269
MT51G01XMA,456
MT520F,186
MT521F,184
MT532F,367
MT533F,409
MT534F,513
MT535F,305
MT540F,453
MT542F,527
MT543F,633
MT546F,318
MT548F,301
MT550F,83
MT551F,547
MT563F,291
MT565F,418
MT566F,104
MT568F,336
MT572F,480
MT574F,195
MT57Q01XMA,170
MT581F,877
MT589F,357
MT58Q01XMA,127
MT590F,516
MT593F,424
MT594F,309
MT596F,471
MT597F,386
MT599F,275
MT59Q01XMA,133
MT5Q01X,114
MT603F,414
MT60Q01XMA,172
MT617F,552
MT618F,852
MT619F,158
MT61Q01X,356
MT620F,641
MT626F,312
MT627F,605
MT62Q01X,376
MT631F,437
MT635F,146
MT636F,187
MT637F,792
MT64Q01X,357
MT653F,742
MT654F,835
MT65G01X,822
MT65Q01X,273
MT65QX,79
MT662F,251
MT664F,322
MT666F,353
MT667F,136
MT66G01X,265
MT676F,160
MT677F,223
MT684F,467
MT685F,389
MT687F,283
MT68R01X,581
MT692F,66
MT693F,206
MT6Q01X,285
MT6Q02XMA,369
MT6QA01X,330
MT6QJ01XMA,172
MT705F,169
MT706F,204
MT715F,352
MT716F,391
MT71G01X,582
MT722F,246
MT726F,555
MT727F,587
MT728F,403
MT734F,586
MT739F,279
MT741F,564
MT747F,464
MT762F,245
MT763F,220
MT766F,209
MT768F,1327
MT775F,717
MT781F,206
MT782F,289
MT784F,489
MT786F,329
MT787F,332
MT788F,295
MT791F,172
MT793F,612
MT7Q01X,268
MT800F,266
MT802F,383
MT804F,148
MT807F,284
MT808F,73
MT809F,256
MT810F,793
MT817F,226
MT819F,610
MT821F,346
MT822F,371
MT827F,428
MT834F,402
MT841F,180
MT842F,618
MT844F,296
MT845F,161
MT846F,147
MT852F,214
MT858F,166
MT867F,304
MT880F,658
MT884F,436
MT885F,240
MT886F,803
MT901F,39
MT902F,357
MT903F,140
MT906F,710
MT908F,279
MT916F,380
MT917F,344
MT918F,233
MT919F,928
MT920F,1265
MT921F,163
MT922F,274
MT923F,29
MT925F,44
MT927F,238
MT928F,234
MT929F,39
MT931F,642
MT932F,307
MT935F,100
MT937F,157
MT938F,66
MT939F,103
MT944F,118
MT949F,226
MT950F,236
MT952F,527
MT953F,251
MT956F,306
MT958F,267
MT959F,187
MT971F,356
MT974F,139
MT975F,249
MT977F,19
MT978F,66
MT984F,443
MT991F,74
MT993F,631
MT998F,110
MTC01X,447
MTCR01X,768
MTE01X,729
MTI01X,605
MTIQ01X,812
MTIR01X,999
MTMR01XMA,509
MTNB01X,237
MTNBX,489
MTON01X,899
MTRC01X,411
MTY01X,945
MTYZ01X,874
MTZ01X,752
MU1F01X,433
MU1F7X,289
MU4F01X,956
MU4FX,413
MU51G01X,1358
MU51G7X,526
MU5G09XMA,24
MU5G7X,820
MU7F01X,597
MU7FX,257
MUBF01X,592
MUBF1X,525
MUBG01X,1370
MUBG7X,515
MULG00X,202
MULG09XMA,41
MUMG01X,1043
MUMGX,571
MUR01X,60
MURX,495
MVM01XMA,16
MVMG1X,351
MVMG2X,102
MVMG50XMA,247
MVRB00X,209
MVRB02XMA,130
MWIN00X,217
MWIN02XMA,450
MWTH00X,99
MWUS00X,165
MWUS02XMA,323
MX001F,88
MX003F,263
MX011F,101
MX013F,126
MX014F,94
MX016F,129
MX021F,128
MX024F,645
MX033F,368
MX039F,321
MX046F,628
MX054F,182
MX082F,144
MX087F,8
MX090F,104
MX121F,159
MX124F,218
MX128F,121
MX131F,60
MX137F,138
MX140F,248
MX156F,234
MX163F,146
MX275F,201
MX815F,201
MX826F,675
MX828F,68
MX833F,346
MX842F,18
MX850F,883
MX852F,1349
MX854F,1232
MX855F,919
MX860F,792
MX870F,589
MX871F,633
MX872F,493
MX880F,1805
MX881F,1257
MX882F,1245
MX883F,1332
MX888F,92
MX890F,2427
MX913F,2
MX950F,114
MXCB01X,312
MXCBX,246
MXCT01X,256
MXCTX,256
MXVW00X,73
MXVW02XMA,71
MYAMX,555
MYBN00X,151
MYY01XMA,28
MZ1G01X,486
MZ1G7X,237
MZNJ00X,529
MZNJ01X,361
MZR00XMA,147
MZR01XMA,200
N01A00X,1216
N01L01X,303
N01O01X,87
N01OX,133
N01Q01X,406
N02D01X,1002
N02O01X,129
N03D01X,1865
N03DJ01X,645
N03E01X,1083
N03J01X,393
N03R01XMA,329
N03R50XMA,4059
N03RJ50XMA,1631
N04E01X,356
N04F01X,547
N04I50XMA,78
N04J01X,1371
N04R01XMA,1469
N04RCX,1495
N04RJ00X,1089
N04RJ01X,806
N05B01X,1533
N05B02X,84
N05J01X,694
N05N01X,431
N06B01X,1209
N06O01X,104
N06P01X,164
N06R01X,757
N06X01X,456
N07A01X,1176
N07J01X,484
N08A01X,878
N08J01X,401
N08O01X,300
N08Q01X,732
N08Q05X,60
N08R01X,1201
N08Z01X,473
N09D01X,184
N09D7X,367
N09G01X,570
N09J01X,1358
N09J02X,109
N09O01X,922
N09R01X,647
N09T01X,302
N10J01X,445
N10R50XMA,1472
N10RA01X,300
N11G01X,946
N11J01XMA,407
N11R7X,326
N11X01X,132
N12A01X,265
N12A7X,903
N12BA7X,347
N12P01X,182
N12R01X,639
N12RX,1025
N12U01X,538
N15J01X,139
N20A01X,301
N20G01X,208
N20J01X,85
N20J02X,362
N20Q01X,525
N21B01X,536
N21J01X,593
N21W01XMA,249
N22D01X,628
N22F7X,539
N22FA00X,243
N22I01X,445
N22M01X,388
N22O01X,92
N22X7X,312
N23F00X,539
N23I01X,354
N23L01X,781
N23LA01X,1024
N23P01X,158
N23R50XMA,5078
N23W01X,74
N23Z01X,215
N24A01X,764
N24F01X,530
N24J01X,605
N24K01X,806
N24P01X,207
N24Q7X,1240
N25B00X,1196
N25B01X,262
N25J00X,315
N25P01X,76
N25R01X,1299
N25RQ01X,1017
N25T01X,282
N25U01X,567
N25V01XMA,241
N29R01X,190
N2RN00XMA,462
N2RN01XMA,376
N30A01X,395
N30A02X,80
N30A7X,1429
N30F01X,515
N30H7X,107
N30Q01X,1077
N30R01X,103
N31FX,307
N31J01X,614
N31R01X,219
N31T01X,119
N32D01X,2001
N32J7X,756
N32R50XMA,6346
N32U01X,302
N33BT01X,225
N33FX,638
N33G7X,476
N33R01X,510
N33RX,552
N33Y7X,509
N34E01X,86
N34F01X,1056
N34R01X,456
N34RX,1015
N35A7X,399
N35B01X,1311
N35R01X,667
N35RX,1106
N35Y01X,870
N36A01X,718
N40B01XMA,418
N40Z01X,149
N41G01X,330
N41J01X,760
N41J02X,95
N41J04XSC,51
N41J05XSC,33
N43E7X,266
N43U01X,463
N44J01X,1480
N44J11X,135
N44V7X,443
N45J01X,1800
N45JJ01X,1439
N45T01X,115
N45YAX,974
N46D7X,675
N46E01X,401
N46G7X,291
N46O01X,63
N46Q7X,300
N47F01X,613
N47G01XMA,427
N47J01X,3323
N47L01X,519
N47N01X,179
N47RX,454
N47Y01X,1149
N48A01X,1271
N48B01X,213
N48J01X,272
N48J02X,33
N48JX,437
N48K7X,305
N48R01X,1953
N48X01X,362
N49J01X,788
N49O01X,125
N49R01X,693
N49RA00X,888
N49RA01X,538
N49RX,971
N50M01X,79
N50R01X,442
N50RX,1131
N50Y01X,494
N50Z7X,808
N51A01X,895
N51K01X,309
N51X01X,1856
N52G01X,383
N52R7X,274
N52RP00X,242
N52RP01X,1101
N52W01X,83
N53G7X,387
N54B50XMA,1365
N55B01X,1230
N55F01X,211
N55M01X,257
N55RX,1322
N55Y01X,749
N56A01XMA,856
N56V01X,232
N57R01X,1382
N57X01XMA,309
N60N01X,197
N60U01X,409
N61J7X,570
N61K01X,796
N61R01X,722
N61U01X,240
N62A01X,899
N62A50XSC,59
N62Z01X,165
N63I01XMA,196
N64T01X,81
N65J01X,141
N65J02X,32
N65J7X,371
N65K01X,569
N65Q01X,167
N66J01X,2363
N67D01X,690
N67J01X,518
N67T01X,140
N68J01X,888
N69A01X,990
N69J01X,1409
N69M01X,241
N70I01X,235
N70J01X,562
N70M01X,71
N70T01X,315
N70VX,269
N70Y50XMA,587
N71D01X,490
N71O01X,222
N71OX,395
N72E01X,144
N72I01X,58
N72RA01X,577
N72RA7X,1189
N72S01X,325
N72U01X,417
N72Z01X,457
N72Z7X,410
N73G01X,589
N73M01X,324
N73N01X,188
N73P01X,135
N74B01X,584
N74J01X,603
N74N01X,182
N75F01X,322
N75I01XMA,34
N75N01X,73
N75O01X,361
N75R01X,1477
N75Y01X,2286
N76A01X,533
N76G01X,338
N76J01X,248
N76P01X,140
N76R01X,1559
N76RX,3193
N76W01X,27
N76X01X,332
N77A01X,1582
N77G01X,845
N77Q01X,395
N77Q01XSC,28
N77W01X,23
N77X01X,223
NAB00X,108
NAB02XMA,292
NAJ01X,322
NAJ02X,173
NAJX,1331
NAMS01X,135
NAMSX,161
NARNX,151
NAY01X,902
NAZ01X,418
NB001A00X,14
NB00600X,20
NB01X,669
NB0A01XIB,40
NB0FNL01,9
NB0GNL01,11
NB0HNL01,47
NB0INL01,29
NB0JNL01,50
NB0JNL02,37
NB0JNL03,14
NB0JNL04,34
NB0K01XIB,5
NB0L01XIB,7
NB171A00X,43
NB173A00X,23
NBID01X,349
NBIW01XMA,185
NBMW7X,630
NBRVX,237
NCAD01X,64
NCADX,95
NCB01X,154
NCBK7X,99
NCBX,281
NDC7X,202
NDCB50XMA,371
NDD7X,106
NDE01XMA,325
NDJ01X,877
NDJA7X,164
NDJP7X,21
NDLB01X,36
NDLBX,72
NDMC00X,119
NDPQ01XMA,9
NDPQX,100
NDS7X,78
NDUJ01X,714
NDV7X,229
NDVB7X,157
NDW7X,101
NE001X,388
NELOC01XMA,847
NELOT01X,121
NES01X,430
NFA01XMA,350
NFRD01X,52
NFRD7X,115
NG08G01XMA,31
NGBM01XMA,31
NGC7X,165
NGCJ7X,198
NGCY50XMA,349
NGJ7X,385
NGML01XMA,57
NGN01X,167
NGR01X,49
NGRX,139
NGWBA01XMA,32
NGWBM01XMA,54
NGWEC01XMA,40
NGWEE01XMA,43
NGWEF01XMA,83
NGWGD01XMA,51
NGWGE01XMA,47
NGX1X,507
NGXZ7X,225
NHPMX,317
NHR50XMA,33
NI001X,328
NI0ANL1,76
NJNS01X,24
NJNSX,73
NJV01X,1228
NKPW01XMA,38
NL00A00X,10
NL00B00X,5
NL00C00X,28
NL00D00X,27
NL141A01XIB,15
NLBD01XMA,373
NLE00X,103
NLE02XMA,214
NLSM50XMA,90
NLSV09XMA,8
NLSVX,50
NLVC01X,36
NLVCX,76
NM001XMA,147
NMAL01X,130
NMALX,209
NMCWX,170
NMX,278
NNR01X,1080
NO01X,195
NOK01X,692
NR01X,50
NR0X,337
NRHAX,164
NRRB01X,394
NRYN01X,278
NRYNX,368
NS151A01XIB,70
NSF01X,231
NSMF01X,41
NSMFX,73
NSR00X,275
NST01X,446
NSTX,352
NT01X,45
NT0X,420
NTBD01X,208
NUF00X,361
NUF02XMA,528
NVAS01X,29
NVASX,59
NVC01X,239
NVDR01X,286
NVDRX,414
NVL01X,107
NVMA01XMA,84
NWPD09XMA,48
NWPD7X,142
NZB01X,241
O01AA01XIB,173
O01AA7X,100
O01AANL01,233
O01F01X,1000
O01FX,103
O02A01X,809
O02A7X,776
O02AB01X,1621
O02ABX,883
O02AC01X,603
O02AC7X,360
O02AD01X,128
O02AD7X,74
O02AE01X,365
O02AE7X,147
O02AP01X,986
O02AP7X,593
O02AQ01X,1370
O02AQX,44
O02D01X,470
O02D02XMA,371
O02F01X,1248
O02FA01X,363
O02FAX,17
O02FP00X,366
O02FP01X,531
O02FPX,398
O02FX,597
O02YY01XMA,1082
O03A01X,1027
O03A7X,562
